"Segment","Latitude","Longitude","Altitude (m)","Time (UTC ISO)","Time (UTC)","Time (Local)","UNIX Epoch Time"
1,"39.16757961821237","-77.03950481344734","120.50642395019531","2020-05-31T15:22:28.331Z","2020-05-31 15:22:28.331","2020-05-31 11:22:28.331","1590938548.331"
1,"39.1675712215584","-77.03948511336196","120.65644836425781","2020-05-31T15:22:29.460Z","2020-05-31 15:22:29.460","2020-05-31 11:22:29.460","1590938549.46"
1,"39.16756476821321","-77.03946983951586","120.7730712890625","2020-05-31T15:22:30.332Z","2020-05-31 15:22:30.332","2020-05-31 11:22:30.332","1590938550.332"
1,"39.16755745919259","-77.03945219394653","120.9085922241211","2020-05-31T15:22:31.331Z","2020-05-31 15:22:31.331","2020-05-31 11:22:31.331","1590938551.331"
1,"39.16755029278015","-77.0394342479109","121.04788970947266","2020-05-31T15:22:32.332Z","2020-05-31 15:22:32.332","2020-05-31 11:22:32.332","1590938552.332"
1,"39.1675437014131","-77.03941687673255","121.18465423583984","2020-05-31T15:22:33.282Z","2020-05-31 15:22:33.282","2020-05-31 11:22:33.282","1590938553.282"
1,"39.167537389721694","-77.03939910371466","121.32706451416016","2020-05-31T15:22:34.231Z","2020-05-31 15:22:34.231","2020-05-31 11:22:34.231","1590938554.231"
1,"39.167531420165126","-77.03938080048843","121.47683715820312","2020-05-31T15:22:35.181Z","2020-05-31 15:22:35.181","2020-05-31 11:22:35.181","1590938555.181"
1,"39.16752587509328","-77.03936190637721","121.63512420654297","2020-05-31T15:22:36.131Z","2020-05-31 15:22:36.131","2020-05-31 11:22:36.131","1590938556.131"
1,"39.16752082477886","-77.03934235963507","121.80298614501953","2020-05-31T15:22:37.081Z","2020-05-31 15:22:37.081","2020-05-31 11:22:37.081","1590938557.081"
1,"39.16751632912613","-77.0393221189265","121.98112487792969","2020-05-31T15:22:38.031Z","2020-05-31 15:22:38.031","2020-05-31 11:22:38.031","1590938558.031"
1,"39.16751237191301","-77.03930075474216","122.17357635498047","2020-05-31T15:22:38.999Z","2020-05-31 15:22:38.999","2020-05-31 11:22:38.999","1590938558.999"
1,"39.16750899642009","-77.03927788336391","122.38397979736328","2020-05-31T15:22:39.999Z","2020-05-31 15:22:39.999","2020-05-31 11:22:39.999","1590938559.999"
1,"39.16750637725695","-77.03925420778131","122.6055908203125","2020-05-31T15:22:40.999Z","2020-05-31 15:22:40.999","2020-05-31 11:22:40.999","1590938560.999"
1,"39.167504524375396","-77.03922976545266","122.83719635009766","2020-05-31T15:22:41.999Z","2020-05-31 15:22:41.999","2020-05-31 11:22:41.999","1590938561.999"
1,"39.167503436554796","-77.03920460649867","123.07716369628906","2020-05-31T15:22:42.999Z","2020-05-31 15:22:42.999","2020-05-31 11:22:42.999","1590938562.999"
1,"39.16750310184962","-77.03917878904345","123.32345581054688","2020-05-31T15:22:43.999Z","2020-05-31 15:22:43.999","2020-05-31 11:22:43.999","1590938563.999"
1,"39.167503498675906","-77.03915237306498","123.57377624511719","2020-05-31T15:22:44.999Z","2020-05-31 15:22:44.999","2020-05-31 11:22:44.999","1590938564.999"
1,"39.16750459777605","-77.03912541833057","123.8255844116211","2020-05-31T15:22:45.999Z","2020-05-31 15:22:45.999","2020-05-31 11:22:45.999","1590938565.999"
1,"39.167506365774834","-77.03909798564547","124.07621002197266","2020-05-31T15:22:46.999Z","2020-05-31 15:22:46.999","2020-05-31 11:22:46.999","1590938566.999"
1,"39.16750876904391","-77.03907013654322","124.32295227050781","2020-05-31T15:22:47.999Z","2020-05-31 15:22:47.999","2020-05-31 11:22:47.999","1590938567.999"
1,"39.16751177669601","-77.03904192901297","124.563232421875","2020-05-31T15:22:48.999Z","2020-05-31 15:22:48.999","2020-05-31 11:22:48.999","1590938568.999"
1,"39.16751536206161","-77.03901341019899","124.79473114013672","2020-05-31T15:22:49.999Z","2020-05-31 15:22:49.999","2020-05-31 11:22:49.999","1590938569.999"
1,"39.167519502068444","-77.03898461346166","125.01541137695312","2020-05-31T15:22:50.999Z","2020-05-31 15:22:50.999","2020-05-31 11:22:50.999","1590938570.999"
1,"39.16752417677005","-77.03895555860545","125.22348022460938","2020-05-31T15:22:51.999Z","2020-05-31 15:22:51.999","2020-05-31 11:22:51.999","1590938571.999"
1,"39.16752937048802","-77.03892624506763","125.41741943359375","2020-05-31T15:22:52.999Z","2020-05-31 15:22:52.999","2020-05-31 11:22:52.999","1590938572.999"
1,"39.167535071689876","-77.03889664192067","125.59608459472656","2020-05-31T15:22:53.999Z","2020-05-31 15:22:53.999","2020-05-31 11:22:53.999","1590938573.999"
1,"39.167541275554925","-77.03886667920993","125.75902557373047","2020-05-31T15:22:54.999Z","2020-05-31 15:22:54.999","2020-05-31 11:22:54.999","1590938574.999"
1,"39.167547984435444","-77.03883624933559","125.90667724609375","2020-05-31T15:22:55.999Z","2020-05-31 15:22:55.999","2020-05-31 11:22:55.999","1590938575.999"
1,"39.16755520207428","-77.0388052183329","126.03992462158203","2020-05-31T15:22:56.999Z","2020-05-31 15:22:56.999","2020-05-31 11:22:56.999","1590938576.999"
1,"39.167562930402376","-77.03877343203028","126.1593246459961","2020-05-31T15:22:57.999Z","2020-05-31 15:22:57.999","2020-05-31 11:22:57.999","1590938577.999"
1,"39.16757116377661","-77.03874071394807","126.2644271850586","2020-05-31T15:22:58.999Z","2020-05-31 15:22:58.999","2020-05-31 11:22:58.999","1590938578.999"
1,"39.167579877276204","-77.0387068668326","126.35375213623047","2020-05-31T15:22:59.999Z","2020-05-31 15:22:59.999","2020-05-31 11:22:59.999","1590938579.999"
1,"39.16758901596122","-77.03867168672512","126.42567443847656","2020-05-31T15:23:00.999Z","2020-05-31 15:23:00.999","2020-05-31 11:23:00.999","1590938580.999"
1,"39.1675984837657","-77.03863497532852","126.47880554199219","2020-05-31T15:23:01.999Z","2020-05-31 15:23:01.999","2020-05-31 11:23:01.999","1590938581.999"
1,"39.16760812892506","-77.03859654878207","126.51165771484375","2020-05-31T15:23:02.999Z","2020-05-31 15:23:02.999","2020-05-31 11:23:02.999","1590938582.999"
1,"39.16761778060147","-77.03855625423317","126.52278900146484","2020-05-31T15:23:03.999Z","2020-05-31 15:23:03.999","2020-05-31 11:23:03.999","1590938583.999"
1,"39.16762733459744","-77.0385139947678","126.51143646240234","2020-05-31T15:23:04.999Z","2020-05-31 15:23:04.999","2020-05-31 11:23:04.999","1590938584.999"
1,"39.16763678492715","-77.03846975884106","126.47764587402344","2020-05-31T15:23:05.999Z","2020-05-31 15:23:05.999","2020-05-31 11:23:05.999","1590938585.999"
1,"39.1676461981147","-77.03842363368173","126.42207336425781","2020-05-31T15:23:06.999Z","2020-05-31 15:23:06.999","2020-05-31 11:23:06.999","1590938586.999"
1,"39.16765568450707","-77.03837577959035","126.34585571289062","2020-05-31T15:23:07.999Z","2020-05-31 15:23:07.999","2020-05-31 11:23:07.999","1590938587.999"
1,"39.1676653814052","-77.03832638202014","126.25018310546875","2020-05-31T15:23:08.999Z","2020-05-31 15:23:08.999","2020-05-31 11:23:08.999","1590938588.999"
1,"39.16767544751272","-77.0382756239253","126.13602447509766","2020-05-31T15:23:09.999Z","2020-05-31 15:23:09.999","2020-05-31 11:23:09.999","1590938589.999"
1,"39.167686056349304","-77.03822368922532","126.00418090820312","2020-05-31T15:23:10.999Z","2020-05-31 15:23:10.999","2020-05-31 11:23:10.999","1590938590.999"
1,"39.16769738129232","-77.03817076605537","125.85513305664062","2020-05-31T15:23:11.999Z","2020-05-31 15:23:11.999","2020-05-31 11:23:11.999","1590938591.999"
1,"39.167709579741064","-77.03811704059551","125.68891906738281","2020-05-31T15:23:12.999Z","2020-05-31 15:23:12.999","2020-05-31 11:23:12.999","1590938592.999"
1,"39.16772279953193","-77.0380627004366","125.50570678710938","2020-05-31T15:23:13.999Z","2020-05-31 15:23:13.999","2020-05-31 11:23:13.999","1590938593.999"
1,"39.16773720607344","-77.03800794023608","125.30674743652344","2020-05-31T15:23:14.999Z","2020-05-31 15:23:14.999","2020-05-31 11:23:14.999","1590938594.999"
1,"39.16775298791884","-77.03795296166875","125.09454345703125","2020-05-31T15:23:15.999Z","2020-05-31 15:23:15.999","2020-05-31 11:23:15.999","1590938595.999"
1,"39.16777033505641","-77.03789797443946","124.8721923828125","2020-05-31T15:23:16.999Z","2020-05-31 15:23:16.999","2020-05-31 11:23:16.999","1590938596.999"
1,"39.167789396964864","-77.03784324612606","124.64301300048828","2020-05-31T15:23:17.998Z","2020-05-31 15:23:17.998","2020-05-31 11:23:17.998","1590938597.998"
1,"39.16781034663598","-77.03778887246693","124.40929412841797","2020-05-31T15:23:18.998Z","2020-05-31 15:23:18.998","2020-05-31 11:23:18.998","1590938598.998"
1,"39.16783324663534","-77.03773509579126","124.1733169555664","2020-05-31T15:23:19.998Z","2020-05-31 15:23:19.998","2020-05-31 11:23:19.998","1590938599.998"
1,"39.167858101141505","-77.03768207060862","123.93617248535156","2020-05-31T15:23:20.998Z","2020-05-31 15:23:20.998","2020-05-31 11:23:20.998","1590938600.998"
1,"39.16788482964633","-77.03762990283577","123.69804382324219","2020-05-31T15:23:21.998Z","2020-05-31 15:23:21.998","2020-05-31 11:23:21.998","1590938601.998"
1,"39.167913273591644","-77.03757864402523","123.45868682861328","2020-05-31T15:23:22.998Z","2020-05-31 15:23:22.998","2020-05-31 11:23:22.998","1590938602.998"
1,"39.16794320894529","-77.03752829273128","123.2176284790039","2020-05-31T15:23:23.998Z","2020-05-31 15:23:23.998","2020-05-31 11:23:23.998","1590938603.998"
1,"39.16798949099638","-77.03748384994188","122.75946044921875","2020-05-31T15:23:24.998Z","2020-05-31 15:23:24.998","2020-05-31 11:23:24.998","1590938604.998"
1,"39.1680404452211","-77.03745400127146","122.57257843017578","2020-05-31T15:23:25.998Z","2020-05-31 15:23:25.998","2020-05-31 11:23:25.998","1590938605.998"
1,"39.168092192862126","-77.03742653902803","122.3812255859375","2020-05-31T15:23:26.998Z","2020-05-31 15:23:26.998","2020-05-31 11:23:26.998","1590938606.998"
1,"39.16814482488691","-77.03740172112398","122.18749237060547","2020-05-31T15:23:27.998Z","2020-05-31 15:23:27.998","2020-05-31 11:23:27.998","1590938607.998"
1,"39.16819841048356","-77.03737970791903","121.993896484375","2020-05-31T15:23:28.998Z","2020-05-31 15:23:28.998","2020-05-31 11:23:28.998","1590938608.998"
1,"39.16825298953556","-77.03736055759606","121.80276489257812","2020-05-31T15:23:29.998Z","2020-05-31 15:23:29.998","2020-05-31 11:23:29.998","1590938609.998"
1,"39.16830856900681","-77.03734422912666","121.61627197265625","2020-05-31T15:23:30.998Z","2020-05-31 15:23:30.998","2020-05-31 11:23:30.998","1590938610.998"
1,"39.16836512264333","-77.03733059468915","121.43653106689453","2020-05-31T15:23:31.998Z","2020-05-31 15:23:31.998","2020-05-31 11:23:31.998","1590938611.998"
1,"39.16842258968008","-77.03731945547588","121.26561737060547","2020-05-31T15:23:32.998Z","2020-05-31 15:23:32.998","2020-05-31 11:23:32.998","1590938612.998"
1,"39.1684808723207","-77.03731056478058","121.10547637939453","2020-05-31T15:23:33.998Z","2020-05-31 15:23:33.998","2020-05-31 11:23:33.998","1590938613.998"
1,"39.16853982797007","-77.03730365623119","120.9575424194336","2020-05-31T15:23:34.998Z","2020-05-31 15:23:34.998","2020-05-31 11:23:34.998","1590938614.998"
1,"39.1685992613398","-77.03729845848237","120.82254028320312","2020-05-31T15:23:35.998Z","2020-05-31 15:23:35.998","2020-05-31 11:23:35.998","1590938615.998"
1,"39.168658928327154","-77.03729469410236","120.70045471191406","2020-05-31T15:23:36.998Z","2020-05-31 15:23:36.998","2020-05-31 11:23:36.998","1590938616.998"
1,"39.16871854427086","-77.03729207915823","120.59060668945312","2020-05-31T15:23:37.998Z","2020-05-31 15:23:37.998","2020-05-31 11:23:37.998","1590938617.998"
1,"39.16877779162546","-77.037290333298","120.49201965332031","2020-05-31T15:23:38.998Z","2020-05-31 15:23:38.998","2020-05-31 11:23:38.998","1590938618.998"
1,"39.168836330756044","-77.03728919383333","120.40364837646484","2020-05-31T15:23:39.998Z","2020-05-31 15:23:39.998","2020-05-31 11:23:39.998","1590938619.998"
1,"39.1688938147763","-77.03728841949216","120.32447814941406","2020-05-31T15:23:40.998Z","2020-05-31 15:23:40.998","2020-05-31 11:23:40.998","1590938620.998"
1,"39.16894990741229","-77.03728777806325","120.25367736816406","2020-05-31T15:23:41.998Z","2020-05-31 15:23:41.998","2020-05-31 11:23:41.998","1590938621.998"
1,"39.1690042993791","-77.03728703529272","120.1903305053711","2020-05-31T15:23:42.998Z","2020-05-31 15:23:42.998","2020-05-31 11:23:42.998","1590938622.998"
1,"39.16905671996707","-77.03728596384495","120.1329574584961","2020-05-31T15:23:43.998Z","2020-05-31 15:23:43.998","2020-05-31 11:23:43.998","1590938623.998"
1,"39.16910694794898","-77.0372843552287","120.07925415039062","2020-05-31T15:23:44.998Z","2020-05-31 15:23:44.998","2020-05-31 11:23:44.998","1590938624.998"
1,"39.169154825607826","-77.03728201487392","120.02659606933594","2020-05-31T15:23:45.998Z","2020-05-31 15:23:45.998","2020-05-31 11:23:45.998","1590938625.998"
1,"39.169200268365046","-77.03727875128514","119.97276306152344","2020-05-31T15:23:46.998Z","2020-05-31 15:23:46.998","2020-05-31 11:23:46.998","1590938626.998"
1,"39.169243266166625","-77.03727437061255","119.91633605957031","2020-05-31T15:23:47.998Z","2020-05-31 15:23:47.998","2020-05-31 11:23:47.998","1590938627.998"
1,"39.169283880718176","-77.03726867201637","119.85649871826172","2020-05-31T15:23:48.998Z","2020-05-31 15:23:48.998","2020-05-31 11:23:48.998","1590938628.998"
1,"39.169322240632404","-77.0372614481879","119.79277801513672","2020-05-31T15:23:49.998Z","2020-05-31 15:23:49.998","2020-05-31 11:23:49.998","1590938629.998"
1,"39.16935853280228","-77.03725250087564","119.72503662109375","2020-05-31T15:23:50.998Z","2020-05-31 15:23:50.998","2020-05-31 11:23:50.998","1590938630.998"
1,"39.16939299100981","-77.03724166295218","119.65355682373047","2020-05-31T15:23:51.998Z","2020-05-31 15:23:51.998","2020-05-31 11:23:51.998","1590938631.998"
1,"39.169425887108524","-77.03722881307343","119.57913208007812","2020-05-31T15:23:52.998Z","2020-05-31 15:23:52.998","2020-05-31 11:23:52.998","1590938632.998"
1,"39.16945752190444","-77.03721387544236","119.5029525756836","2020-05-31T15:23:53.998Z","2020-05-31 15:23:53.998","2020-05-31 11:23:53.998","1590938633.998"
1,"39.16948821605354","-77.037196830705","119.42642974853516","2020-05-31T15:23:54.998Z","2020-05-31 15:23:54.998","2020-05-31 11:23:54.998","1590938634.998"
1,"39.16951830649494","-77.03717775340132","119.35075378417969","2020-05-31T15:23:55.998Z","2020-05-31 15:23:55.998","2020-05-31 11:23:55.998","1590938635.998"
1,"39.16954814251869","-77.03715684278397","119.27682495117188","2020-05-31T15:23:56.998Z","2020-05-31 15:23:56.998","2020-05-31 11:23:56.998","1590938636.998"
1,"39.16957807988441","-77.03713444575175","119.20530700683594","2020-05-31T15:23:57.998Z","2020-05-31 15:23:57.998","2020-05-31 11:23:57.998","1590938637.998"
1,"39.16960847107563","-77.0371110707545","119.13670349121094","2020-05-31T15:23:58.998Z","2020-05-31 15:23:58.998","2020-05-31 11:23:58.998","1590938638.998"
1,"39.16963961413566","-77.03708738734596","119.07160186767578","2020-05-31T15:23:59.997Z","2020-05-31 15:23:59.997","2020-05-31 11:23:59.997","1590938639.997"
1,"39.169671856176215","-77.037064066136","119.01057434082031","2020-05-31T15:24:00.997Z","2020-05-31 15:24:00.997","2020-05-31 11:24:00.997","1590938640.997"
1,"39.16970538516714","-77.03704183500834","118.95433044433594","2020-05-31T15:24:01.997Z","2020-05-31 15:24:01.997","2020-05-31 11:24:01.997","1590938641.997"
1,"39.16974034263189","-77.03702130989386","118.90332794189453","2020-05-31T15:24:02.997Z","2020-05-31 15:24:02.997","2020-05-31 11:24:02.997","1590938642.997"
1,"39.16977679426598","-77.03700297335071","118.8580093383789","2020-05-31T15:24:03.997Z","2020-05-31 15:24:03.997","2020-05-31 11:24:03.997","1590938643.997"
1,"39.169814731767225","-77.036987156387","118.81886291503906","2020-05-31T15:24:04.997Z","2020-05-31 15:24:04.997","2020-05-31 11:24:04.997","1590938644.997"
1,"39.169854079614446","-77.03697403542202","118.78623962402344","2020-05-31T15:24:05.997Z","2020-05-31 15:24:05.997","2020-05-31 11:24:05.997","1590938645.997"
1,"39.16989470930403","-77.03696363233983","118.76044464111328","2020-05-31T15:24:06.997Z","2020-05-31 15:24:06.997","2020-05-31 11:24:06.997","1590938646.997"
1,"39.16993645392631","-77.03695582235969","118.74195098876953","2020-05-31T15:24:07.997Z","2020-05-31 15:24:07.997","2020-05-31 11:24:07.997","1590938647.997"
1,"39.169979117596654","-77.03695035526282","118.73152160644531","2020-05-31T15:24:08.997Z","2020-05-31 15:24:08.997","2020-05-31 11:24:08.997","1590938648.997"
1,"39.1700224824364","-77.03694688607277","118.72990417480469","2020-05-31T15:24:09.997Z","2020-05-31 15:24:09.997","2020-05-31 11:24:09.997","1590938649.997"
1,"39.17006632069005","-77.03694500676116","118.73763275146484","2020-05-31T15:24:10.997Z","2020-05-31 15:24:10.997","2020-05-31 11:24:10.997","1590938650.997"
1,"39.170110406530014","-77.03694426463618","118.7550277709961","2020-05-31T15:24:11.997Z","2020-05-31 15:24:11.997","2020-05-31 11:24:11.997","1590938651.997"
1,"39.17015452158108","-77.03694416476884","118.78228759765625","2020-05-31T15:24:12.997Z","2020-05-31 15:24:12.997","2020-05-31 11:24:12.997","1590938652.997"
1,"39.17019845176206","-77.03694418116784","118.81910705566406","2020-05-31T15:24:13.997Z","2020-05-31 15:24:13.997","2020-05-31 11:24:13.997","1590938653.997"
1,"39.170241973178896","-77.03694379128434","118.86436462402344","2020-05-31T15:24:14.997Z","2020-05-31 15:24:14.997","2020-05-31 11:24:14.997","1590938654.997"
1,"39.17028484309506","-77.0369425123087","118.91610717773438","2020-05-31T15:24:15.997Z","2020-05-31 15:24:15.997","2020-05-31 11:24:15.997","1590938655.997"
1,"39.17032680889511","-77.03693992383499","118.97162628173828","2020-05-31T15:24:16.997Z","2020-05-31 15:24:16.997","2020-05-31 11:24:16.997","1590938656.997"
1,"39.17036762793544","-77.036935674026","119.02786254882812","2020-05-31T15:24:17.997Z","2020-05-31 15:24:17.997","2020-05-31 11:24:17.997","1590938657.997"
1,"39.17040708760417","-77.03692947016295","119.08184814453125","2020-05-31T15:24:18.997Z","2020-05-31 15:24:18.997","2020-05-31 11:24:18.997","1590938658.997"
1,"39.17044502000531","-77.03692107344716","119.13090515136719","2020-05-31T15:24:19.997Z","2020-05-31 15:24:19.997","2020-05-31 11:24:19.997","1590938659.997"
1,"39.17048131153057","-77.03691030080432","119.1725082397461","2020-05-31T15:24:20.997Z","2020-05-31 15:24:20.997","2020-05-31 11:24:20.997","1590938660.997"
1,"39.17051590600788","-77.03689701611286","119.20429229736328","2020-05-31T15:24:21.997Z","2020-05-31 15:24:21.997","2020-05-31 11:24:21.997","1590938661.997"
1,"39.17054880125354","-77.03688111453495","119.22417449951172","2020-05-31T15:24:22.997Z","2020-05-31 15:24:22.997","2020-05-31 11:24:22.997","1590938662.997"
1,"39.17058004655079","-77.03686252018512","119.2302474975586","2020-05-31T15:24:23.997Z","2020-05-31 15:24:23.997","2020-05-31 11:24:23.997","1590938663.997"
1,"39.170609743867615","-77.03684120051403","119.22069549560547","2020-05-31T15:24:24.997Z","2020-05-31 15:24:24.997","2020-05-31 11:24:24.997","1590938664.997"
1,"39.17063804434027","-77.03681718546461","119.19375610351562","2020-05-31T15:24:25.997Z","2020-05-31 15:24:25.997","2020-05-31 11:24:25.997","1590938665.997"
1,"39.170665136302205","-77.03679057786873","119.14747619628906","2020-05-31T15:24:26.997Z","2020-05-31 15:24:26.997","2020-05-31 11:24:26.997","1590938666.997"
1,"39.170691239645066","-77.03676154577414","119.07975006103516","2020-05-31T15:24:27.997Z","2020-05-31 15:24:27.997","2020-05-31 11:24:27.997","1590938667.997"
1,"39.170716610687656","-77.03673031207614","118.9886245727539","2020-05-31T15:24:28.997Z","2020-05-31 15:24:28.997","2020-05-31 11:24:28.997","1590938668.997"
1,"39.17074154414858","-77.03669716545731","118.87256622314453","2020-05-31T15:24:29.997Z","2020-05-31 15:24:29.997","2020-05-31 11:24:29.997","1590938669.997"
1,"39.170766369076155","-77.03666247377524","118.73027801513672","2020-05-31T15:24:30.997Z","2020-05-31 15:24:30.997","2020-05-31 11:24:30.997","1590938670.997"
1,"39.1707914319147","-77.03662667670058","118.56035614013672","2020-05-31T15:24:31.997Z","2020-05-31 15:24:31.997","2020-05-31 11:24:31.997","1590938671.997"
1,"39.17081706973721","-77.03659026797517","118.36117553710938","2020-05-31T15:24:32.997Z","2020-05-31 15:24:32.997","2020-05-31 11:24:32.997","1590938672.997"
1,"39.17084365119696","-77.03655370200103","118.1310043334961","2020-05-31T15:24:33.999Z","2020-05-31 15:24:33.999","2020-05-31 11:24:33.999","1590938673.999"
1,"39.17087135607644","-77.03651766421646","117.87014770507812","2020-05-31T15:24:34.999Z","2020-05-31 15:24:34.999","2020-05-31 11:24:34.999","1590938674.999"
1,"39.170900486378024","-77.03648261682456","117.57789611816406","2020-05-31T15:24:35.999Z","2020-05-31 15:24:35.999","2020-05-31 11:24:35.999","1590938675.999"
1,"39.170931251614576","-77.03644908178138","117.25439453125","2020-05-31T15:24:36.999Z","2020-05-31 15:24:36.999","2020-05-31 11:24:36.999","1590938676.999"
1,"39.17096381429613","-77.0364175483697","116.9007568359375","2020-05-31T15:24:37.999Z","2020-05-31 15:24:37.999","2020-05-31 11:24:37.999","1590938677.999"
1,"39.17099828454375","-77.03638843420758","116.5190658569336","2020-05-31T15:24:38.999Z","2020-05-31 15:24:38.999","2020-05-31 11:24:38.999","1590938678.999"
1,"39.171034716004954","-77.03636204657661","116.1117172241211","2020-05-31T15:24:39.999Z","2020-05-31 15:24:39.999","2020-05-31 11:24:39.999","1590938679.999"
1,"39.171073098631865","-77.0363385639455","115.68135833740234","2020-05-31T15:24:40.999Z","2020-05-31 15:24:40.999","2020-05-31 11:24:40.999","1590938680.999"
1,"39.17111334936752","-77.03631803652969","115.23123168945312","2020-05-31T15:24:41.999Z","2020-05-31 15:24:41.999","2020-05-31 11:24:41.999","1590938681.999"
1,"39.171155306376946","-77.03630039092658","114.76460266113281","2020-05-31T15:24:42.999Z","2020-05-31 15:24:42.999","2020-05-31 11:24:42.999","1590938682.999"
1,"39.17119873853163","-77.03628542695816","114.28431701660156","2020-05-31T15:24:43.999Z","2020-05-31 15:24:43.999","2020-05-31 11:24:43.999","1590938683.999"
1,"39.17125789001271","-77.03630896962191","113.6957015991211","2020-05-31T15:24:44.999Z","2020-05-31 15:24:44.999","2020-05-31 11:24:44.999","1590938684.999"
1,"39.17130534184429","-77.03634010151684","113.4209213256836","2020-05-31T15:24:45.999Z","2020-05-31 15:24:45.999","2020-05-31 11:24:45.999","1590938685.999"
1,"39.171351781513415","-77.03637505262897","113.1517333984375","2020-05-31T15:24:46.999Z","2020-05-31 15:24:46.999","2020-05-31 11:24:46.999","1590938686.999"
1,"39.17139693683442","-77.036414069111","112.88998413085938","2020-05-31T15:24:47.999Z","2020-05-31 15:24:47.999","2020-05-31 11:24:47.999","1590938687.999"
1,"39.17144055310262","-77.03645717755933","112.63776397705078","2020-05-31T15:24:48.999Z","2020-05-31 15:24:48.999","2020-05-31 11:24:48.999","1590938688.999"
1,"39.17148242733167","-77.0365041919961","112.39786529541016","2020-05-31T15:24:49.999Z","2020-05-31 15:24:49.999","2020-05-31 11:24:49.999","1590938689.999"
1,"39.17152243221206","-77.03655474622413","112.17349243164062","2020-05-31T15:24:50.999Z","2020-05-31 15:24:50.999","2020-05-31 11:24:50.999","1590938690.999"
1,"39.17156051792675","-77.03660834419408","111.96746063232422","2020-05-31T15:24:51.999Z","2020-05-31 15:24:51.999","2020-05-31 11:24:51.999","1590938691.999"
1,"39.17159669775327","-77.03666441362316","111.78153228759766","2020-05-31T15:24:52.999Z","2020-05-31 15:24:52.999","2020-05-31 11:24:52.999","1590938692.999"
1,"39.17163103392122","-77.03672235368292","111.616455078125","2020-05-31T15:24:53.999Z","2020-05-31 15:24:53.999","2020-05-31 11:24:53.999","1590938693.999"
1,"39.17166362971939","-77.03678158109498","111.47196960449219","2020-05-31T15:24:54.999Z","2020-05-31 15:24:54.999","2020-05-31 11:24:54.999","1590938694.999"
1,"39.1716946253472","-77.03684157563752","111.34696197509766","2020-05-31T15:24:55.999Z","2020-05-31 15:24:55.999","2020-05-31 11:24:55.999","1590938695.999"
1,"39.17172419000273","-77.0369019104837","111.23949432373047","2020-05-31T15:24:56.999Z","2020-05-31 15:24:56.999","2020-05-31 11:24:56.999","1590938696.999"
1,"39.17175250658239","-77.03696226483913","111.14669036865234","2020-05-31T15:24:57.999Z","2020-05-31 15:24:57.999","2020-05-31 11:24:57.999","1590938697.999"
1,"39.17177975985647","-77.0370224167513","111.06512451171875","2020-05-31T15:24:58.999Z","2020-05-31 15:24:58.999","2020-05-31 11:24:58.999","1590938698.999"
1,"39.17180613248581","-77.03708221662694","110.9913330078125","2020-05-31T15:24:59.999Z","2020-05-31 15:24:59.999","2020-05-31 11:24:59.999","1590938699.999"
1,"39.171831802284935","-77.03714156536176","110.92186737060547","2020-05-31T15:25:00.999Z","2020-05-31 15:25:00.999","2020-05-31 11:25:00.999","1590938700.999"
1,"39.171856938150974","-77.03720040947961","110.85332489013672","2020-05-31T15:25:01.999Z","2020-05-31 15:25:01.999","2020-05-31 11:25:01.999","1590938701.999"
1,"39.171881693253745","-77.03725874073244","110.782470703125","2020-05-31T15:25:02.999Z","2020-05-31 15:25:02.999","2020-05-31 11:25:02.999","1590938702.999"
1,"39.171906193935634","-77.03731659731865","110.70638275146484","2020-05-31T15:25:03.999Z","2020-05-31 15:25:03.999","2020-05-31 11:25:03.999","1590938703.999"
1,"39.171930528210645","-77.03737407014418","110.62256622314453","2020-05-31T15:25:04.999Z","2020-05-31 15:25:04.999","2020-05-31 11:25:04.999","1590938704.999"
1,"39.171954742107836","-77.0374312966556","110.5289306640625","2020-05-31T15:25:05.999Z","2020-05-31 15:25:05.999","2020-05-31 11:25:05.999","1590938705.999"
1,"39.17197884419468","-77.03748843574957","110.4239273071289","2020-05-31T15:25:06.999Z","2020-05-31 15:25:06.999","2020-05-31 11:25:06.999","1590938706.999"
1,"39.172002812316904","-77.03754563664903","110.3067398071289","2020-05-31T15:25:07.999Z","2020-05-31 15:25:07.999","2020-05-31 11:25:07.999","1590938707.999"
1,"39.172026597979354","-77.03760301068037","110.1772689819336","2020-05-31T15:25:08.999Z","2020-05-31 15:25:08.999","2020-05-31 11:25:08.999","1590938708.999"
1,"39.17205012685264","-77.03766061527881","110.03592681884766","2020-05-31T15:25:09.999Z","2020-05-31 15:25:09.999","2020-05-31 11:25:09.999","1590938709.999"
1,"39.17207329781368","-77.03771845010853","109.88343048095703","2020-05-31T15:25:10.999Z","2020-05-31 15:25:10.999","2020-05-31 11:25:10.999","1590938710.999"
1,"39.17209598804362","-77.03777645807412","109.72065734863281","2020-05-31T15:25:11.999Z","2020-05-31 15:25:11.999","2020-05-31 11:25:11.999","1590938711.999"
1,"39.172118063860616","-77.03783452362669","109.54859924316406","2020-05-31T15:25:12.999Z","2020-05-31 15:25:12.999","2020-05-31 11:25:12.999","1590938712.999"
1,"39.17213938471488","-77.03789247041743","109.36837768554688","2020-05-31T15:25:13.999Z","2020-05-31 15:25:13.999","2020-05-31 11:25:13.999","1590938713.999"
1,"39.17215980850122","-77.03795007266625","109.1812744140625","2020-05-31T15:25:14.999Z","2020-05-31 15:25:14.999","2020-05-31 11:25:14.999","1590938714.999"
